id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10608744806578291568,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,36d796df,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
10608849593489691141,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35740ace,04f5b394,1,0,15706,320,50,1722,0,35,100083,79
1060887469685842213,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,99115329,1,0,15705,320,50,1722,0,35,-1,79
10608964536760390221,0,14102100,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fb61d9f2,83ed0b87,1,0,16615,320,50,1863,3,39,-1,23
10609020190816798737,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3d36945f,df36cdb8,1,0,17037,320,50,1934,2,39,-1,16
10609103208158043841,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,881e58b9,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
10609115041813288490,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,62e4bf97,c723c84b,1,0,18993,320,50,2161,0,35,-1,157
10609300965115692680,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,a167aa83,af0dd4ba,158e4944,4,0,21665,320,50,2493,3,35,100050,117
1060962120663036729,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d1536ac6,158e4944,1,0,15706,320,50,1722,0,35,-1,79
10609643735736341825,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35c4d4b1,ce762689,1,0,15708,320,50,1722,0,35,100084,79
10609795528630468494,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,49ea3580,1,0,15706,320,50,1722,0,35,-1,79
10609850949090949727,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,1ce4451d,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10610014780712351019,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d636a3b,d4897fef,1,0,20007,320,50,2283,0,163,-1,95
10610327630928081937,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f65144a1,8a4875bd,1,0,6616,320,50,576,2,35,-1,32
10610471638718398328,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77e56095,8a4875bd,1,0,20596,320,50,2161,0,35,-1,157
10610481925290479035,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,08427d08,34693d77,1,0,19016,300,250,2162,2,39,-1,33
10610826118488086332,0,14102100,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1722dfb1,76cb3d08,1,0,18993,320,50,2161,0,35,-1,157
10610921296673786358,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,e8c752ce,0a788410,7e817dcf,0,0,21665,320,50,2493,3,35,100233,117
10611153458368800081,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,04a69ee1,b2931f8b,1,0,20366,320,50,2333,0,39,-1,157
10611689946085189192,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,aafa2cf1,dfeda01b,1,0,21611,320,50,2480,3,297,100111,61
10611745525284032281,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1bf2af92,81b42528,1,0,15708,320,50,1722,0,35,100083,79
10612236897472259175,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b25efae,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79
10612359416620923083,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9343cb87,375c3d47,1,0,15704,320,50,1722,0,35,100083,79
10612423410687078838,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3910372,76dc4769,1,0,15704,320,50,1722,0,35,100084,79
10612914108919981705,0,14102100,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,09b0e949,9497b5e1,1,0,6563,320,50,572,2,39,-1,32
10612944043237745961,0,14102100,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,a9e6beb7,779d90c2,1,0,20596,320,50,2161,0,35,-1,157
10613497758101358896,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,47542597,1f0bc64f,1,0,19772,320,50,2227,0,687,-1,48
10613514660362467127,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,542f9f46,9c7b6730,1,0,15707,320,50,1722,0,35,-1,79
10613540510254417945,1,14102100,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3e8d0770,fc9d9423,1,0,20345,300,250,2331,2,39,100034,23
10613928698307554552,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5803299a,b4e612c1,1,0,20346,300,250,2331,2,39,-1,23
10613958573235649117,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,d4527c28,1,0,15703,320,50,1722,0,35,-1,79
10614022327897563789,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3c73467e,44b56025,cf19f7f7,0,0,21660,320,50,2446,3,171,100228,156
106141135578010141,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
10614167164334512945,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,edca44f5,d31a172e,1,3,16263,320,50,1528,3,39,-1,23
10614387071081188310,0,14102100,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd67072a,1dcccfd5,1,0,20970,320,50,2372,0,813,-1,46
10614503595821318346,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e76cdc08,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
10614758164695474227,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,1432109c,f4fffcd0,1,0,20508,320,50,2351,3,163,-1,61
1061519160870922784,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,abc60a2a,2e0de5da,1,2,18993,320,50,2161,0,35,-1,157
10615286333035651920,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,41a5feb2,e7816ba8,1,0,15705,320,50,1722,0,35,-1,79
10615422252469651393,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b2e114c,4ea23a13,1,0,15703,320,50,1722,0,35,-1,79
10615547315298131152,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,03641a6d,2347f47a,4ce2e9fc,d0095668,8caa3ced,3bc980aa,1,3,18993,320,50,2161,0,35,-1,157
10615734396831593404,0,14102100,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f3a13ffd,a0b0c0b3,1,0,16859,320,50,1887,3,39,100194,23
10615861452689283570,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,5e9ea31e,373ecbe6,0,0,21685,320,50,2496,3,167,100191,23
10616017252420075660,1,14102100,1002,0,d512fee9,a59d3b0e,50e219e0,ecad2386,7801e8d9,07d7df22,24dbae83,e2025949,34d4af6b,0,0,17081,320,50,1921,3,47,100075,23
10616058699492443362,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7acdf221,05e70df4,1,0,20359,216,36,2333,0,39,-1,157
10616096245136169854,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,7dc3b26e,1,0,15701,320,50,1722,0,35,-1,79
10616241307858067428,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,39043963,ecb851b2,1,0,15707,320,50,1722,0,35,-1,79
10616406185660844704,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,557fa3ab,93a90f85,1,0,20980,320,50,2371,0,551,100215,46
10616455012509197397,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,257d2716,ae33a54e,1,0,18993,320,50,2161,0,35,-1,157
1061646146290405009,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,673ab951,906ac007,1,0,20366,320,50,2333,0,39,-1,157
10616727080574838949,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6394f6f6,c3f7117b,1,0,18314,320,50,2083,0,169,100156,111
10616801933224727798,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,61c0f4dd,2347f47a,0f2161f8,17a37caa,e8e308c3,4ceb2e0b,1,3,18993,320,50,2161,0,35,100048,157
10616872762906063890,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b482973c,ecb851b2,1,0,15699,320,50,1722,0,35,-1,79
10616898411690851181,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ed20ddc0,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
10616979531155356564,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,883ac19d,be74e6fe,1,0,20633,320,50,2374,3,39,-1,23
10617014659502490705,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,501daaed,22800eff,1,0,15704,320,50,1722,0,35,-1,79
10617079064240536145,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,64493ed7,f644eb1a,2c948de5,1,0,20633,320,50,2374,3,39,-1,23
10617278160113545590,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a14b3c8b,fc3021f3,35404915,1,0,6560,320,50,571,2,39,100048,32
10617389526185650608,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,779e4c83,18d8fb90,1,0,15699,320,50,1722,0,35,100084,79
10617439638534822200,1,14102100,1002,0,2c4ed2f7,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,56895773,3b2bd228,701b73d0,0,0,19665,320,50,2253,2,303,-1,52
10617442213374049043,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9262879a,a8d2c4cf,1,0,20596,320,50,2161,0,35,-1,157
10617445082859122856,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,82992a31,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
10617770962237157966,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,084beeca,4ea23a13,1,0,18993,320,50,2161,0,35,-1,157
10617823009783587608,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9caa6d47,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
10617833523607070101,0,14102100,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,31351514,04f5b394,1,0,20366,320,50,2333,0,39,-1,157
10617978684977175392,0,14102100,1002,0,15a497fe,277e7114,50e219e0,ecad2386,7801e8d9,07d7df22,da8e3190,958f8b91,0a814229,0,0,17914,320,50,2043,2,39,100084,32
10618199248540522868,0,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f36c2f6c,32fa85fb,1,0,19665,320,50,2253,2,303,100128,52
10618258036890621935,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,ee49608b,6bfbb32f,1,0,20596,320,50,2161,0,35,-1,157
10618545456036404039,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,60950859,0989142d,1,0,15701,320,50,1722,0,35,-1,79
10618591748758564353,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d6041a37,4ceb2e0b,1,0,15705,320,50,1722,0,35,100084,79
10618723826175888860,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0d169460,684581ce,1,0,18092,320,50,2060,3,39,-1,23
10618841633219792542,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,f39b265e,1,0,15702,320,50,1722,0,35,-1,79
1061885627551439476,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,268eb2ad,61b7308b,1,0,20596,320,50,2161,0,35,-1,157
10618975037106227372,0,14102100,1005,1,93de26ae,7d05db75,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,a186a612,7abbbd5c,1,0,18993,320,50,2161,0,35,-1,157
10619076367045085705,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6f58cceb,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
10619208222296472812,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,e1521043,5aa238ec,42a5d6ce,4,3,16011,320,50,1769,0,673,-1,101
10619222722694628165,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,346295ba,4ceb2e0b,1,0,15704,320,50,1722,0,35,-1,79
10619313503005819271,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8a52f6b9,4ea23a13,1,0,15708,320,50,1722,0,35,100084,79
1061955676079331563,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,1b5b57d1,5730b250,cf19f7f7,0,0,21296,300,50,2446,3,171,100228,156
1061962752913595801,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,7823fabe,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10619724748776603987,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,be87996b,1,2,15705,320,50,1722,0,35,-1,79
106198944397061619,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,af7070e5,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
10619995974806856778,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,3556008e,f62cd098,00b1f3a7,4,0,21665,320,50,2493,3,35,-1,117
10620110959044830039,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b9e953ad,2203a096,1,0,15707,320,50,1722,0,35,100084,79
1062026951528878924,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,d61bbac3,1f0bc64f,1,0,20596,320,50,2161,0,35,100210,157
10620300783691895635,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cbf2bc1,aaffed8f,1,0,15706,320,50,1722,0,35,100084,79
10620580862686135127,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,79552464,d4897fef,1,0,18993,320,50,2161,0,35,100130,157
10620722670364527618,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c855f59d,81b42528,1,0,15703,320,50,1722,0,35,-1,79
10620725021519902960,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a2c6365,76dc4769,1,0,20352,320,50,2333,0,39,-1,157
10620991836046272373,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,db825195,ff065cf0,1,2,17654,300,250,1994,2,39,100084,33
10621197470761846810,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,944fdd1f,5096d134,1,0,15704,320,50,1722,0,35,100084,79
1062121477580025515,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,89506197,8a4875bd,1,0,15703,320,50,1722,0,35,-1,79
1062122173706052697,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,59e64d38,76dc4769,1,0,6559,320,50,571,2,39,-1,32
10621319604067859488,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,711ee120,1,0,15706,320,50,1722,0,35,-1,79
10621391732967587288,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e5ff5d26,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10621803309018204723,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,c730b3c6,1,0,15703,320,50,1722,0,35,-1,79
10621814323201342306,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c384ac6c,1f0bc64f,1,0,15699,320,50,1722,0,35,100083,79
10621894390818433635,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,967b2902,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
10621983968578197568,1,14102100,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cc16051e,bfa15b14,1,0,19772,320,50,2227,0,687,-1,48
10621993700657848679,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5968c713,1f0bc64f,1,0,20632,320,50,2374,3,39,-1,23
10622053047419170756,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,81df3cb3,3bd9e8e7,1,0,15699,320,50,1722,0,35,100084,79
10622081562729096023,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,970ad985,aaffed8f,1,0,15705,320,50,1722,0,35,-1,79
10622140496983933483,0,14102100,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99e3755f,d787e91b,1,0,20362,320,50,2333,0,39,100097,157
10622142621290854252,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77d77818,68b6db2c,1,0,20251,320,50,2323,0,687,100081,48
10622211307636599702,0,14102100,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,38c8641d,c025f600,eb4d3131,0,0,21661,320,50,2446,3,171,100228,156
10622327291568521499,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f0351a13,b9528b13,0f2161f8,9af87478,77807d80,c91a3cac,1,2,20362,320,50,2333,0,39,100025,157
10622329868302321411,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,e8d89a14,0dedddc5,1,2,20596,320,50,2161,0,35,100034,157
10622343598493618168,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,82b4429f,bbeedfee,1,0,19743,320,50,2264,3,427,100000,61
10622347459873425108,1,14102100,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
10622568950906346292,0,14102100,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,958fd4ac,7abbbd5c,1,0,16615,320,50,1863,3,39,-1,23
10623162526467083540,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,3e053288,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
10623234413774270959,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e79501f,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
10623244359360246445,1,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3a364979,49ea3580,1,0,17653,300,250,1994,2,39,-1,33
10623255515757909750,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,09d3736e,96a79d43,1,0,21611,320,50,2480,3,297,100111,61
10623721285445315035,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,7e94c731,5096d134,1,0,18993,320,50,2161,0,35,-1,157
10623980697856369356,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bd1016f9,3bd9e8e7,1,0,15708,320,50,1722,0,35,100084,79
10624246426400437367,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4dfbd326,abac2ce5,1,0,19772,320,50,2227,0,687,100077,48
10624310728269539147,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1d1614cd,36d749e5,1,0,15701,320,50,1722,0,35,-1,79
10624660210309317869,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,60108052,f4fffcd0,1,0,20508,320,50,2351,3,163,100020,61
10624704658287408916,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52eafecc,4962150e,1,0,20633,320,50,2374,3,39,-1,23
10624723747452813060,0,14102100,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8678d2a0,0eb711ec,1,0,6558,320,50,571,2,39,100050,32
10624852860955593613,0,14102100,1005,0,9497210f,99e23224,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ece15b7c,4ceb2e0b,1,0,20596,320,50,2161,0,35,-1,157
10625039086884187582,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,85fd459c,8571106b,1,0,17614,320,50,1993,2,1063,-1,33
10625335894766640607,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7b1b3885,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
10625364312436038538,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,3786e00c,526fa832,1,0,21611,320,50,2480,3,297,100111,61
10625430064085471780,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c28d9914,8a4875bd,1,0,20352,320,50,2333,0,39,-1,157
10625540255452715531,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8bb134ee,b78e6543,1,0,15708,320,50,1722,0,35,-1,79
10625608425039913978,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,cc1fcf5a,ecb851b2,1,0,6557,320,50,571,2,39,-1,32
10625681851093032122,0,14102100,1005,1,c8862f47,ddea3334,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,7dfca3f4,39a397e2,1,0,18993,320,50,2161,0,35,100130,157
10625948582770087788,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,9c1b8be7,24f6b932,1,0,18993,320,50,2161,0,35,100215,157
1062597036878996701,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,99c72809,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
10626002823658398614,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,4dfd8e44,0eb711ec,1,0,18993,320,50,2161,0,35,-1,157
10626130146980028371,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,168a6f4c,ecb851b2,1,0,15703,320,50,1722,0,35,100083,79
10626205431891902019,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9fa74f36,607e78f2,1,0,20366,320,50,2333,0,39,-1,157
10626301938764948423,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3c1a87c9,8ce34352,1,0,15705,320,50,1722,0,35,-1,79
10626334375154726876,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,285263b0,d780319b,1,0,15705,320,50,1722,0,35,100084,79
10626346865420676875,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e6b8bceb,a0f5f879,1,0,15707,320,50,1722,0,35,-1,79
10626354930748157804,0,14102100,1005,0,2328ee8e,7804dea6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66bf218c,da23c8f7,1,0,16859,320,50,1887,3,39,-1,23
10626420550644964209,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,63be8ecb,1b8a6145,1,0,19743,320,50,2264,3,427,100000,61
1062668837611149870,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a831bc0b,5db079b5,1,2,15701,320,50,1722,0,35,-1,79
